Platform,13.000000,63.000000,96.000000,12.000000
Platform,4.000000,63.000000,96.000000,12.000000
Platform,229.000000,150.000000,96.000000,12.000000
Platform,107.000000,114.000000,96.000000,12.000000
Platform,24.000000,566.000000,96.000000,12.000000
Platform,328.000000,660.000000,96.000000,12.000000
Platform,493.000000,637.000000,96.000000,12.000000
Platform,609.000000,636.000000,96.000000,12.000000
Platform,388.000000,8.000000,96.000000,12.000000
Platform,294.000000,8.000000,96.000000,12.000000
Platform,439.000000,711.000000,96.000000,12.000000
Platform,1302.000000,749.000000,96.000000,12.000000
Platform,1236.000000,749.000000,96.000000,12.000000
Platform,1320.000000,38.000000,96.000000,12.000000
Platform,1308.000000,188.000000,96.000000,12.000000
Platform,1005.000000,20.000000,96.000000,12.000000
Platform,1012.000000,75.000000,96.000000,12.000000
Platform,905.000000,682.000000,96.000000,12.000000
Platform,685.000000,60.000000,96.000000,12.000000
Platform,689.000000,174.000000,96.000000,12.000000
Platform,550.000000,59.000000,96.000000,12.000000
Platform,525.000000,177.000000,96.000000,12.000000
Platform,660.000000,328.000000,96.000000,12.000000
Platform,625.000000,414.000000,96.000000,12.000000
Platform,898.000000,409.000000,96.000000,12.000000
Platform,891.000000,464.000000,96.000000,12.000000
Platform,1087.000000,397.000000,96.000000,12.000000
Platform,419.000000,370.000000,96.000000,12.000000
Platform,1324.000000,289.000000,96.000000,12.000000
Platform,1333.000000,456.000000,96.000000,12.000000
Platform,1135.000000,146.000000,96.000000,12.000000
Platform,620.000000,246.000000,96.000000,12.000000
Platform,189.000000,254.000000,96.000000,12.000000
RightInclinePlatform,52.000000,517.000000,76.367554,76.367584
RightInclinePlatform,38.000000,95.000000,76.367523,76.367531
RightInclinePlatform,261.000000,613.000000,76.367523,76.367493
RightInclinePlatform,1238.000000,141.000000,76.367554,76.367485
RightInclinePlatform,469.000000,264.000000,76.367554,76.367569
LeftInclinePlatform,180.000000,194.000000,76.367538,76.367538
LeftInclinePlatform,377.000000,99.000000,76.367523,76.367516
LeftInclinePlatform,468.000000,7.000000,76.367554,76.367523
LeftInclinePlatform,429.000000,46.000000,76.367554,76.367523
LeftInclinePlatform,1375.000000,569.000000,76.367554,76.367554
LeftInclinePlatform,441.000000,252.000000,76.367523,76.367523
LeftInclinePlatform,349.000000,350.000000,76.367523,76.367554
LeftInclinePlatform,1043.000000,409.000000,76.367554,76.367554
BouncyBall,102.000000,351.000000,150,10.000000
BouncyBall,204.000000,689.000000,150,10.000000
BouncyBall,784.000000,693.000000,150,10.000000
BouncyBall,1136.000000,685.000000,150,10.000000
BouncyBall,951.000000,177.000000,150,10.000000
CheckpointFlag,37.000000,33.000000
CheckpointFlag,535.000000,146.000000
CheckpointFlag,387.000000,628.000000
FixedBall,97.000000,34.000000,5,1.000000
FixedBall,107.000000,67.000000,5,1.000000
FixedBall,114.000000,65.000000,5,1.000000
FixedBall,121.000000,60.000000,5,1.000000
FixedBall,155.000000,79.000000,5,1.000000
FixedBall,158.000000,83.000000,5,1.000000
FixedBall,161.000000,87.000000,5,1.000000
FixedBall,164.000000,92.000000,5,1.000000
FixedBall,172.000000,94.000000,5,1.000000
FixedBall,180.000000,94.000000,5,1.000000
FixedBall,189.000000,94.000000,5,1.000000
FixedBall,196.000000,88.000000,5,1.000000
FixedBall,198.000000,84.000000,5,1.000000
FixedBall,203.000000,79.000000,5,1.000000
FixedBall,424.000000,659.000000,5,1.000000
FixedBall,430.000000,658.000000,5,1.000000
FixedBall,439.000000,653.000000,5,1.000000
FixedBall,598.000000,640.000000,5,1.000000
FixedBall,430.000000,615.000000,5,1.000000
FixedBall,1242.000000,123.000000,5,1.000000
FixedBall,1269.000000,102.000000,5,1.000000
FixedBall,652.000000,178.000000,5,1.000000
FixedBall,564.000000,326.000000,5,1.000000
FixedBall,596.000000,323.000000,5,1.000000
FixedBall,620.000000,325.000000,5,1.000000
FixedBall,721.000000,418.000000,5,1.000000
FixedBall,713.000000,378.000000,5,1.000000
FixedBall,772.000000,424.000000,5,1.000000
FixedBall,775.000000,428.000000,5,1.000000
FixedBall,777.000000,432.000000,5,1.000000
FixedBall,780.000000,436.000000,5,1.000000
FixedBall,785.000000,441.000000,5,1.000000
FixedBall,792.000000,442.000000,5,1.000000
FixedBall,796.000000,442.000000,5,1.000000
FixedBall,800.000000,442.000000,5,1.000000
FixedBall,805.000000,443.000000,5,1.000000
FixedBall,809.000000,439.000000,5,1.000000
FixedBall,813.000000,433.000000,5,1.000000
FixedBall,816.000000,429.000000,5,1.000000
FixedBall,819.000000,425.000000,5,1.000000
FixedBall,857.000000,428.000000,5,1.000000
FixedBall,1163.000000,370.000000,5,1.000000
FixedBall,1178.000000,396.000000,5,1.000000
Spike,-25.000000,785.000000,50,0
Spike,0.000000,785.000000,50,0
Spike,25.000000,785.000000,50,0
Spike,50.000000,785.000000,50,0
Spike,75.000000,785.000000,50,0
Spike,100.000000,785.000000,50,0
Spike,125.000000,785.000000,50,0
Spike,150.000000,785.000000,50,0
Spike,175.000000,785.000000,50,0
Spike,200.000000,785.000000,50,0
Spike,225.000000,785.000000,50,0
Spike,250.000000,785.000000,50,0
Spike,275.000000,785.000000,50,0
Spike,300.000000,785.000000,50,0
Spike,325.000000,785.000000,50,0
Spike,350.000000,785.000000,50,0
Spike,375.000000,785.000000,50,0
Spike,400.000000,785.000000,50,0
Spike,425.000000,785.000000,50,0
Spike,450.000000,785.000000,50,0
Spike,475.000000,785.000000,50,0
Spike,500.000000,785.000000,50,0
Spike,525.000000,785.000000,50,0
Spike,550.000000,785.000000,50,0
Spike,575.000000,785.000000,50,0
Spike,600.000000,785.000000,50,0
Spike,625.000000,785.000000,50,0
Spike,650.000000,785.000000,50,0
Spike,675.000000,785.000000,50,0
Spike,700.000000,785.000000,50,0
Spike,725.000000,785.000000,50,0
Spike,750.000000,785.000000,50,0
